pack_row,reason,sequence_id,split,station,latitude,longitude,init_time_bjt,init_time_utc,target_time_bjt,target_time_utc,lead_minutes,observed_ghi_15min_wm2,label_record_times_bjt,solar_cosine,day_mask_sza_lt_90,clear_sky_ghi_15min_wm2,kt,simvp_seq_id,cache_index,station_index,lead_index
321074,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,180,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050315,15128,1,11
321075,suspected_positive_flatline_ge60min,train_20241205T1300+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:00:00+08:00,2024-12-05T05:00:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,195,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050315,15128,1,12
321099,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,75,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050330,15129,1,4
321100,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,90,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050330,15129,1,5
321101,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,105,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050330,15129,1,6
321102,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,120,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050330,15129,1,7
321103,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,135,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050330,15129,1,8
321104,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,150,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050330,15129,1,9
321105,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,165,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050330,15129,1,10
321106,suspected_positive_flatline_ge60min,train_20241205T1315+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:15:00+08:00,2024-12-05T05:15:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,180,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050330,15129,1,11
321130,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,60,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050345,15130,1,3
321131,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,75,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050345,15130,1,4
321132,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,90,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050345,15130,1,5
321133,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,105,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050345,15130,1,6
321134,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,120,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050345,15130,1,7
321135,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,135,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050345,15130,1,8
321136,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,150,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050345,15130,1,9
321137,suspected_positive_flatline_ge60min,train_20241205T1330+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:30:00+08:00,2024-12-05T05:30:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,165,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050345,15130,1,10
321159,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,45,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050400,15131,1,2
321160,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,60,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050400,15131,1,3
321161,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,75,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050400,15131,1,4
321162,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,90,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050400,15131,1,5
321163,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,105,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050400,15131,1,6
321164,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,120,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050400,15131,1,7
321165,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,135,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050400,15131,1,8
321166,suspected_positive_flatline_ge60min,train_20241205T1345+0800,train,zhujia,29.566666667,112.45,2024-12-05T13:45:00+08:00,2024-12-05T05:45:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,150,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050400,15131,1,9
321186,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,30,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050415,15132,1,1
321187,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,45,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050415,15132,1,2
321188,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,60,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050415,15132,1,3
321189,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,75,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050415,15132,1,4
321190,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,90,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050415,15132,1,5
321191,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,105,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050415,15132,1,6
321192,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,120,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050415,15132,1,7
321193,suspected_positive_flatline_ge60min,train_20241205T1400+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:00:00+08:00,2024-12-05T06:00:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,135,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050415,15132,1,8
321211,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,15,125.0,2024-12-05T14:20:00+08:00|2024-12-05T14:25:00+08:00|2024-12-05T14:30:00+08:00,0.4927010915909056,True,484.94614771757915,0.25776057937220065,hunan_202412050430,15133,1,0
321212,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,30,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050430,15133,1,1
321213,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,45,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050430,15133,1,2
321214,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,60,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050430,15133,1,3
321215,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,75,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050430,15133,1,4
321216,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,90,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050430,15133,1,5
321217,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,105,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050430,15133,1,6
321218,suspected_positive_flatline_ge60min,train_20241205T1415+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:15:00+08:00,2024-12-05T06:15:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,120,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050430,15133,1,7
321235,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,15,122.0,2024-12-05T14:35:00+08:00|2024-12-05T14:40:00+08:00|2024-12-05T14:45:00+08:00,0.463260589297825,True,451.6067110582055,0.270146561184021,hunan_202412050445,15134,1,0
321236,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,30,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050445,15134,1,1
321237,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,45,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050445,15134,1,2
321238,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,60,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050445,15134,1,3
321239,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,75,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050445,15134,1,4
321240,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,90,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050445,15134,1,5
321241,suspected_positive_flatline_ge60min,train_20241205T1430+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:30:00+08:00,2024-12-05T06:30:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,105,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050445,15134,1,6
321257,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,15,122.0,2024-12-05T14:50:00+08:00|2024-12-05T14:55:00+08:00|2024-12-05T15:00:00+08:00,0.4310327243340711,True,415.02544744949233,0.2939578783656323,hunan_202412050500,15135,1,0
321258,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,30,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050500,15135,1,1
321259,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,45,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050500,15135,1,2
321260,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,60,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050500,15135,1,3
321261,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,75,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050500,15135,1,4
321262,suspected_positive_flatline_ge60min,train_20241205T1445+0800,train,zhujia,29.566666667,112.45,2024-12-05T14:45:00+08:00,2024-12-05T06:45:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,90,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050500,15135,1,5
321277,suspected_positive_flatline_ge60min,train_20241205T1500+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,15,122.0,2024-12-05T15:05:00+08:00|2024-12-05T15:10:00+08:00|2024-12-05T15:15:00+08:00,0.3961554305535546,True,375.4306627118379,0.32496013809516994,hunan_202412050515,15136,1,0
321278,suspected_positive_flatline_ge60min,train_20241205T1500+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,30,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050515,15136,1,1
321279,suspected_positive_flatline_ge60min,train_20241205T1500+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,45,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050515,15136,1,2
321280,suspected_positive_flatline_ge60min,train_20241205T1500+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,60,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050515,15136,1,3
321281,suspected_positive_flatline_ge60min,train_20241205T1500+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:00:00+08:00,2024-12-05T07:00:00+00:00,2024-12-05T16:15:00+08:00,2024-12-05T08:15:00+00:00,75,67.0,2024-12-05T16:05:00+08:00|2024-12-05T16:10:00+08:00|2024-12-05T16:15:00+08:00,0.2332936730645752,True,193.52704261795466,0.34620484607035484,hunan_202412050515,15136,1,4
321295,suspected_positive_flatline_ge60min,train_20241205T1515+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,2024-12-05T15:30:00+08:00,2024-12-05T07:30:00+00:00,15,122.0,2024-12-05T15:20:00+08:00|2024-12-05T15:25:00+08:00|2024-12-05T15:30:00+08:00,0.3587779779828742,True,333.0950359876324,0.3662618376712458,hunan_202412050530,15137,1,0
321296,suspected_positive_flatline_ge60min,train_20241205T1515+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,2024-12-05T15:45:00+08:00,2024-12-05T07:45:00+00:00,30,122.0,2024-12-05T15:35:00+08:00|2024-12-05T15:40:00+08:00|2024-12-05T15:45:00+08:00,0.3190603337795626,True,288.3532533574627,0.42309215720469207,hunan_202412050530,15137,1,1
321297,suspected_positive_flatline_ge60min,train_20241205T1515+0800,train,zhujia,29.566666667,112.45,2024-12-05T15:15:00+08:00,2024-12-05T07:15:00+00:00,2024-12-05T16:00:00+08:00,2024-12-05T08:00:00+00:00,45,122.0,2024-12-05T15:50:00+08:00|2024-12-05T15:55:00+08:00|2024-12-05T16:00:00+08:00,0.2771724774222787,True,241.634662580012,0.5048944497340169,hunan_202412050530,15137,1,2
